"match.id","team.name","formation","player.name","position.name","time.start","time.end","first.half","second.half","ot.first.half","ot.second.half","time.play"
"4","Iran","4141","Mehdi Taremi","Left Midfield",0,90,3.1,7.27,0,0,100.37
"4","Iran","4141","Sardar Azmoun","Center Forward",0,90,3.1,7.27,0,0,100.37
"4","Iran","4141","Milad Mohammadi","Left Back",55.62,90,0,7.27,0,0,41.65
"4","Iran","4141","Saman Ghoddos","Right Midfield",69.37,90,0,7.27,0,0,27.9
"4","Iran","4141","Karim Ansarifard","Center Defensive Midfield",75.27,90,0,7.27,0,0,22
"4","Portugal","442","Rui Pedro dos Santos Patrício","Goalkeeper",0,90,3.1,7.27,0,0,100.37
"4","Portugal","442","Cédric Ricardo Alves Soares","Right Back",0,90,3.1,7.27,0,0,100.37
"4","Portugal","442","Kléper Laveran Lima Ferreira","Right Center Back",0,90,3.1,7.27,0,0,100.37
"4","Portugal","442","José Miguel da Rocha Fonte","Left Center Back",0,90,3.1,7.27,0,0,100.37
"4","Portugal","442","Raphaël Adelino José Guerreiro","Left Back",0,90,3.1,7.27,0,0,100.37
"4","Portugal","442","Adrien Sebastian Perruchet Silva","Right Defensive Midfield",0,90,3.1,7.27,0,0,100.37
"4","Portugal","442","William Silva de Carvalho","Left Defensive Midfield",0,90,3.1,7.27,0,0,100.37
"4","Portugal","442","Ricardo Andrade Quaresma Bernardo","Right Midfield",0,68.95,3.1,0,0,0,72.05
"4","Portugal","442","João Mário Naval da Costa Eduardo","Left Midfield",0,83.62,3.1,0,0,0,86.72
"4","Portugal","442","André Miguel Valente Silva","Right Center Forward",0,94.92,3.1,7.27,0,0,105.29
"4","Portugal","442","Cristiano Ronaldo dos Santos Aveiro","Left Center Forward",0,90,3.1,7.27,0,0,100.37
"4","Portugal","442","Bernardo Mota Veiga de Carvalho e Silva","Right Midfield",68.95,90,0,7.27,0,0,28.32
"4","Portugal","442","João Filipe Iria Santos Moutinho","Left Midfield",83.62,90,0,7.27,0,0,13.65
"4","Portugal","442","Gonçalo Manuel Ganchinho Guedes","Right Center Forward",90,90,0,2.34999999999999,0,0,2.34999999999999
"5","Mexico","4231","Francisco Guillermo Ochoa Magaña","Goalkeeper",0,65.52,2.15,0,0,0,67.67
"5","Mexico","4231","Edson Omar Álvarez Velázquez","Right Back",0,65.52,2.15,0,0,0,67.67
"5","Mexico","4231","Carlos Joel Salcedo Hernández","Right Center Back",0,65.52,2.15,0,0,0,67.67
"5","Mexico","4231","Héctor Alfredo Moreno Herrera","Left Center Back",0,65.52,2.15,0,0,0,67.67
"5","Mexico","4231","Jesús Daniel Gallardo Vasconcelos","Left Back",0,64.78,2.15,0,0,0,66.93
"5","Mexico","4231","Héctor Miguel Herrera López","Right Defensive Midfield",0,65.52,2.15,0,0,0,67.67
"5","Mexico","4231","José Andrés Guardado Hernández","Left Defensive Midfield",0,74.68,2.15,0,0,0,76.83
"5","Mexico","4231","Miguel Arturo Layún Prado","Right Wing",0,88.02,2.15,0,0,0,90.17
"5","Mexico","4231","Carlos Alberto Vela Garrido","Center Attacking Midfield",0,65.52,2.15,0,0,0,67.67
"5","Mexico","4231","Hirving Rodrigo Lozano Bahena","Left Wing",0,65.52,2.15,0,0,0,67.67
"5","Mexico","4231","Javier Hernández Balcázar","Center Forward",0,65.52,2.15,0,0,0,67.67
